destination,year,visitor_category,visitors,revenue_lkr,revenue_per_visitor,data_basis,month
Polonnaruwa,2023,local,10862,651720,60.0,derived,8
Polonnaruwa,2023,local,8692,521520,60.0,derived,9
Polonnaruwa,2023,local,9392,563520,60.0,derived,10
Polonnaruwa,2023,local,11092,665520,60.0,derived,11
Polonnaruwa,2023,local,14317,859020,60.0,derived,12
Polonnaruwa,2024,foreign,5347,20853300,3900.0,derived,1
Polonnaruwa,2024,foreign,5298,20662200,3900.0,derived,2
Polonnaruwa,2024,foreign,5246,20459400,3900.0,derived,3
Polonnaruwa,2024,foreign,4087,15939300,3900.0,derived,4
Polonnaruwa,2024,foreign,3410,13299000,3900.0,derived,5
Polonnaruwa,2024,foreign,3764,14679600,3900.0,derived,6
Polonnaruwa,2024,foreign,5519,21524100,3900.0,derived,7
Polonnaruwa,2024,foreign,5198,20272200,3900.0,derived,8
Polonnaruwa,2024,foreign,4160,16224000,3900.0,derived,9
Polonnaruwa,2024,foreign,4495,17530500,3900.0,derived,10
Polonnaruwa,2024,foreign,5308,20701200,3900.0,derived,11
Polonnaruwa,2024,foreign,6852,26722800,3900.0,derived,12
Polonnaruwa,2024,local,7533,451980,60.0,derived,1
Polonnaruwa,2024,local,7465,447900,60.0,derived,2
Polonnaruwa,2024,local,7391,443460,60.0,derived,3
Polonnaruwa,2024,local,5759,345540,60.0,derived,4
Polonnaruwa,2024,local,4805,288300,60.0,derived,5
Polonnaruwa,2024,local,5303,318180,60.0,derived,6
Polonnaruwa,2024,local,7776,466560,60.0,derived,7
Polonnaruwa,2024,local,7324,439440,60.0,derived,8
Polonnaruwa,2024,local,5861,351660,60.0,derived,9
Polonnaruwa,2024,local,6333,379980,60.0,derived,10
Polonnaruwa,2024,local,7479,448740,60.0,derived,11
Polonnaruwa,2024,local,9654,579240,60.0,derived,12
Polonnaruwa,2025,foreign,10644,41511600,3900.0,derived,1
Polonnaruwa,2025,foreign,10548,41137200,3900.0,derived,2
Polonnaruwa,2025,foreign,10444,40731600,3900.0,derived,3
Polonnaruwa,2025,foreign,8138,31738200,3900.0,derived,4
Polonnaruwa,2025,foreign,6789,26477100,3900.0,derived,5
Polonnaruwa,2025,foreign,7493,29222700,3900.0,derived,6
Polonnaruwa,2025,foreign,10988,42853200,3900.0,derived,7
Polonnaruwa,2025,foreign,10349,40361100,3900.0,derived,8
Polonnaruwa,2025,foreign,8281,32295900,3900.0,derived,9
Polonnaruwa,2025,foreign,8949,34901100,3900.0,derived,10
Polonnaruwa,2025,foreign,10568,41215200,3900.0,derived,11
Polonnaruwa,2025,foreign,13641,53199900,3900.0,derived,12
Polonnaruwa,2025,local,12090,725400,60.0,derived,1
Polonnaruwa,2025,local,11981,718860,60.0,derived,2
Polonnaruwa,2025,local,11862,711720,60.0,derived,3
Polonnaruwa,2025,local,9243,554580,60.0,derived,4
Polonnaruwa,2025,local,7711,462660,60.0,derived,5
Polonnaruwa,2025,local,8511,510660,60.0,derived,6
Polonnaruwa,2025,local,12481,748860,60.0,derived,7
Polonnaruwa,2025,local,11755,705300,60.0,derived,8
Polonnaruwa,2025,local,9406,564360,60.0,derived,9
Polonnaruwa,2025,local,10164,609840,60.0,derived,10
Polonnaruwa,2025,local,12003,720180,60.0,derived,11
Polonnaruwa,2025,local,15494,929640,60.0,derived,12
Sigiriya,2015,foreign,18287,172812150,9450.0,derived,1
Sigiriya,2015,foreign,18121,171243450,9450.0,derived,2
Sigiriya,2015,foreign,17942,169551900,9450.0,derived,3
Sigiriya,2015,foreign,13980,132111000,9450.0,derived,4
Sigiriya,2015,foreign,11664,110224800,9450.0,derived,5
Sigiriya,2015,foreign,12873,121649850,9450.0,derived,6
Sigiriya,2015,foreign,18877,178387650,9450.0,derived,7
Sigiriya,2015,foreign,17779,168011550,9450.0,derived,8
Sigiriya,2015,foreign,14227,134445150,9450.0,derived,9
Sigiriya,2015,foreign,15374,145284300,9450.0,derived,10
Sigiriya,2015,foreign,18155,171564750,9450.0,derived,11
Sigiriya,2015,foreign,23435,221460750,9450.0,derived,12
Sigiriya,2015,local,25335,2533500,100.0,derived,1
Sigiriya,2015,local,25106,2510600,100.0,derived,2
Sigiriya,2015,local,24857,2485700,100.0,derived,3
Sigiriya,2015,local,19369,1936900,100.0,derived,4
Sigiriya,2015,local,16159,1615900,100.0,derived,5
Sigiriya,2015,local,17835,1783500,100.0,derived,6
Sigiriya,2015,local,26153,2615300,100.0,derived,7
Sigiriya,2015,local,24632,2463200,100.0,derived,8
Sigiriya,2015,local,19710,1971000,100.0,derived,9
Sigiriya,2015,local,21299,2129900,100.0,derived,10
Sigiriya,2015,local,25152,2515200,100.0,derived,11
Sigiriya,2015,local,32467,3246700,100.0,derived,12
Sigiriya,2016,foreign,20576,194443200,9450.0,derived,1
Sigiriya,2016,foreign,20390,192685500,9450.0,derived,2
Sigiriya,2016,foreign,20188,190776600,9450.0,derived,3
Sigiriya,2016,foreign,15731,148657950,9450.0,derived,4
Sigiriya,2016,foreign,13124,124021800,9450.0,derived,5
Sigiriya,2016,foreign,14485,136883250,9450.0,derived,6
Sigiriya,2016,foreign,21241,200727450,9450.0,derived,7
Sigiriya,2016,foreign,20005,189047250,9450.0,derived,8
Sigiriya,2016,foreign,16008,151275600,9450.0,derived,9
Sigiriya,2016,foreign,17298,163466100,9450.0,derived,10
Sigiriya,2016,foreign,20428,193044600,9450.0,derived,11
Sigiriya,2016,foreign,26369,249187050,9450.0,derived,12
Sigiriya,2016,local,29094,2909400,100.0,derived,1
Sigiriya,2016,local,28830,2883000,100.0,derived,2
Sigiriya,2016,local,28545,2854500,100.0,derived,3
Sigiriya,2016,local,22242,2224200,100.0,derived,4
Sigiriya,2016,local,18557,1855700,100.0,derived,5
Sigiriya,2016,local,20481,2048100,100.0,derived,6
Sigiriya,2016,local,30033,3003300,100.0,derived,7
Sigiriya,2016,local,28286,2828600,100.0,derived,8
Sigiriya,2016,local,22635,2263500,100.0,derived,9
Sigiriya,2016,local,24459,2445900,100.0,derived,10
Sigiriya,2016,local,28884,2888400,100.0,derived,11
Sigiriya,2016,local,37284,3728400,100.0,derived,12
Sigiriya,2017,foreign,21536,203515200,9450.0,derived,1
Sigiriya,2017,foreign,21341,201672450,9450.0,derived,2
Sigiriya,2017,foreign,21130,199678500,9450.0,derived,3
Sigiriya,2017,foreign,16464,155584800,9450.0,derived,4
Sigiriya,2017,foreign,13736,129805200,9450.0,derived,5
Sigiriya,2017,foreign,15161,143271450,9450.0,derived,6
Sigiriya,2017,foreign,22231,210082950,9450.0,derived,7
Sigiriya,2017,foreign,20938,197864100,9450.0,derived,8
Sigiriya,2017,foreign,16755,158334750,9450.0,derived,9
Sigiriya,2017,foreign,18105,171092250,9450.0,derived,10
Sigiriya,2017,foreign,21381,202050450,9450.0,derived,11
Sigiriya,2017,foreign,27599,260810550,9450.0,derived,12
Sigiriya,2017,local,30252,3025200,100.0,derived,1
Sigiriya,2017,local,29978,2997800,100.0,derived,2
Sigiriya,2017,local,29682,2968200,100.0,derived,3
Sigiriya,2017,local,23127,2312700,100.0,derived,4
Sigiriya,2017,local,19296,1929600,100.0,derived,5
Sigiriya,2017,local,21296,2129600,100.0,derived,6
Sigiriya,2017,local,31228,3122800,100.0,derived,7
Sigiriya,2017,local,29412,2941200,100.0,derived,8
Sigiriya,2017,local,23536,2353600,100.0,derived,9
Sigiriya,2017,local,25433,2543300,100.0,derived,10
Sigiriya,2017,local,30033,3003300,100.0,derived,11
Sigiriya,2017,local,38768,3876800,100.0,derived,12
Sigiriya,2018,foreign,23530,222358500,9450.0,derived,1
Sigiriya,2018,foreign,23317,220345650,9450.0,derived,2
Sigiriya,2018,foreign,23087,218172150,9450.0,derived,3
Sigiriya,2018,foreign,17989,169996050,9450.0,derived,4
Sigiriya,2018,foreign,15008,141825600,9450.0,derived,5
Sigiriya,2018,foreign,16565,156539250,9450.0,derived,6
Sigiriya,2018,foreign,24290,229540500,9450.0,derived,7
Sigiriya,2018,foreign,22877,216187650,9450.0,derived,8
Sigiriya,2018,foreign,18307,173001150,9450.0,derived,9
Sigiriya,2018,foreign,19782,186939900,9450.0,derived,10
Sigiriya,2018,foreign,23361,220761450,9450.0,derived,11
Sigiriya,2018,foreign,30154,284955300,9450.0,derived,12
Sigiriya,2018,local,33151,3315100,100.0,derived,1
Sigiriya,2018,local,32851,3285100,100.0,derived,2
Sigiriya,2018,local,32527,3252700,100.0,derived,3
Sigiriya,2018,local,25344,2534400,100.0,derived,4
Sigiriya,2018,local,21145,2114500,100.0,derived,5
Sigiriya,2018,local,23337,2333700,100.0,derived,6
Sigiriya,2018,local,34222,3422200,100.0,derived,7
Sigiriya,2018,local,32231,3223100,100.0,derived,8
Sigiriya,2018,local,25792,2579200,100.0,derived,9
Sigiriya,2018,local,27870,2787000,100.0,derived,10
Sigiriya,2018,local,32912,3291200,100.0,derived,11
Sigiriya,2018,local,42484,4248400,100.0,derived,12
Sigiriya,2019,foreign,19435,183660750,9450.0,derived,1
Sigiriya,2019,foreign,19259,181997550,9450.0,derived,2
Sigiriya,2019,foreign,19069,180202050,9450.0,derived,3
Sigiriya,2019,foreign,14858,140408100,9450.0,derived,4
Sigiriya,2019,foreign,12396,117142200,9450.0,derived,5
Sigiriya,2019,foreign,13681,129285450,9450.0,derived,6
Sigiriya,2019,foreign,20062,189585900,9450.0,derived,7
Sigiriya,2019,foreign,18896,178567200,9450.0,derived,8
Sigiriya,2019,foreign,15120,142884000,9450.0,derived,9
Sigiriya,2019,foreign,16339,154403550,9450.0,derived,10
Sigiriya,2019,foreign,19295,182337750,9450.0,derived,11
Sigiriya,2019,foreign,24906,235361700,9450.0,derived,12
Sigiriya,2019,local,27333,2733300,100.0,derived,1
Sigiriya,2019,local,27086,2708600,100.0,derived,2
Sigiriya,2019,local,26818,2681800,100.0,derived,3
Sigiriya,2019,local,20896,2089600,100.0,derived,4
Sigiriya,2019,local,17434,1743400,100.0,derived,5
Sigiriya,2019,local,19242,1924200,100.0,derived,6
Sigiriya,2019,local,28216,2821600,100.0,derived,7
Sigiriya,2019,local,26575,2657500,100.0,derived,8
Sigiriya,2019,local,21265,2126500,100.0,derived,9
Sigiriya,2019,local,22979,2297900,100.0,derived,10
Sigiriya,2019,local,27136,2713600,100.0,derived,11
Sigiriya,2019,local,35028,3502800,100.0,derived,12
Sigiriya,2020,foreign,5118,48365100,9450.0,derived,1
Sigiriya,2020,foreign,5071,47920950,9450.0,derived,2
Sigiriya,2020,foreign,5021,47448450,9450.0,derived,3
Sigiriya,2020,foreign,3912,36968400,9450.0,derived,4
Sigiriya,2020,foreign,3264,30844800,9450.0,derived,5
Sigiriya,2020,foreign,3603,34048350,9450.0,derived,6
Sigiriya,2020,foreign,5283,49924350,9450.0,derived,7
Sigiriya,2020,foreign,4976,47023200,9450.0,derived,8
Sigiriya,2020,foreign,3982,37629900,9450.0,derived,9
Sigiriya,2020,foreign,4302,40653900,9450.0,derived,10
Sigiriya,2020,foreign,5081,48015450,9450.0,derived,11
Sigiriya,2020,foreign,6559,61982550,9450.0,derived,12
Sigiriya,2020,local,7248,724800,100.0,derived,1
Sigiriya,2020,local,7182,718200,100.0,derived,2
Sigiriya,2020,local,7111,711100,100.0,derived,3
Sigiriya,2020,local,5541,554100,100.0,derived,4
Sigiriya,2020,local,4623,462300,100.0,derived,5
Sigiriya,2020,local,5102,510200,100.0,derived,6
Sigiriya,2020,local,7482,748200,100.0,derived,7
Sigiriya,2020,local,7047,704700,100.0,derived,8
Sigiriya,2020,local,5639,563900,100.0,derived,9
Sigiriya,2020,local,6093,609300,100.0,derived,10
Sigiriya,2020,local,7195,719500,100.0,derived,11
Sigiriya,2020,local,9288,928800,100.0,derived,12
Sigiriya,2021,foreign,1990,18805500,9450.0,derived,1
Sigiriya,2021,foreign,1972,18635400,9450.0,derived,2
Sigiriya,2021,foreign,1952,18446400,9450.0,derived,3
Sigiriya,2021,foreign,1521,14373450,9450.0,derived,4
Sigiriya,2021,foreign,1269,11992050,9450.0,derived,5
Sigiriya,2021,foreign,1401,13239450,9450.0,derived,6
Sigiriya,2021,foreign,2054,19410300,9450.0,derived,7
Sigiriya,2021,foreign,1935,18285750,9450.0,derived,8
Sigiriya,2021,foreign,1548,14628600,9450.0,derived,9
Sigiriya,2021,foreign,1673,15809850,9450.0,derived,10
Sigiriya,2021,foreign,1975,18663750,9450.0,derived,11
Sigiriya,2021,foreign,2550,24097500,9450.0,derived,12
Sigiriya,2021,local,2794,279400,100.0,derived,1
Sigiriya,2021,local,2769,276900,100.0,derived,2
Sigiriya,2021,local,2742,274200,100.0,derived,3
Sigiriya,2021,local,2136,213600,100.0,derived,4
Sigiriya,2021,local,1782,178200,100.0,derived,5
Sigiriya,2021,local,1967,196700,100.0,derived,6
Sigiriya,2021,local,2885,288500,100.0,derived,7
Sigiriya,2021,local,2717,271700,100.0,derived,8
Sigiriya,2021,local,2174,217400,100.0,derived,9
Sigiriya,2021,local,2349,234900,100.0,derived,10
Sigiriya,2021,local,2774,277400,100.0,derived,11
Sigiriya,2021,local,3581,358100,100.0,derived,12
Sigiriya,2022,foreign,7264,68644800,9450.0,derived,1
Sigiriya,2022,foreign,7199,68030550,9450.0,derived,2
Sigiriya,2022,foreign,7127,67350150,9450.0,derived,3
Sigiriya,2022,foreign,5553,52475850,9450.0,derived,4
Sigiriya,2022,foreign,4633,43781850,9450.0,derived,5
Sigiriya,2022,foreign,5114,48327300,9450.0,derived,6
Sigiriya,2022,foreign,7499,70865550,9450.0,derived,7
Sigiriya,2022,foreign,7063,66745350,9450.0,derived,8
Sigiriya,2022,foreign,5652,53411400,9450.0,derived,9
Sigiriya,2022,foreign,6107,57711150,9450.0,derived,10
Sigiriya,2022,foreign,7212,68153400,9450.0,derived,11
Sigiriya,2022,foreign,9309,87970050,9450.0,derived,12
Sigiriya,2022,local,10301,1030100,100.0,derived,1
Sigiriya,2022,local,10208,1020800,100.0,derived,2
Sigiriya,2022,local,10107,1010700,100.0,derived,3
Sigiriya,2022,local,7875,787500,100.0,derived,4
Sigiriya,2022,local,6571,657100,100.0,derived,5
Sigiriya,2022,local,7252,725200,100.0,derived,6
Sigiriya,2022,local,10634,1063400,100.0,derived,7
Sigiriya,2022,local,10016,1001600,100.0,derived,8
Sigiriya,2022,local,8014,801400,100.0,derived,9
Sigiriya,2022,local,8660,866000,100.0,derived,10
Sigiriya,2022,local,10227,1022700,100.0,derived,11
Sigiriya,2022,local,13202,1320200,100.0,derived,12
Sigiriya,2023,foreign,24895,235257750,9450.0,derived,1
Sigiriya,2023,foreign,24670,233131500,9450.0,derived,2
Sigiriya,2023,foreign,24426,230825700,9450.0,derived,3
Sigiriya,2023,foreign,19033,179861850,9450.0,derived,4
Sigiriya,2023,foreign,15879,150056550,9450.0,derived,5
Sigiriya,2023,foreign,17525,165611250,9450.0,derived,6
Sigiriya,2023,foreign,25699,242855550,9450.0,derived,7
Sigiriya,2023,foreign,24205,228737250,9450.0,derived,8
Sigiriya,2023,foreign,19369,183037050,9450.0,derived,9
Sigiriya,2023,foreign,20930,197788500,9450.0,derived,10
Sigiriya,2023,foreign,24716,233566200,9450.0,derived,11
Sigiriya,2023,foreign,31904,301492800,9450.0,derived,12
Sigiriya,2023,local,57910,5791000,100.0,derived,1
Sigiriya,2023,local,57386,5738600,100.0,derived,2
Sigiriya,2023,local,56819,5681900,100.0,derived,3
Sigiriya,2023,local,44273,4427300,100.0,derived,4
Sigiriya,2023,local,36937,3693700,100.0,derived,5
Sigiriya,2023,local,40767,4076700,100.0,derived,6
Sigiriya,2023,local,59780,5978000,100.0,derived,7
Sigiriya,2023,local,56303,5630300,100.0,derived,8
Sigiriya,2023,local,45054,4505400,100.0,derived,9
Sigiriya,2023,local,48685,4868500,100.0,derived,10
Sigiriya,2023,local,57492,5749200,100.0,derived,11
Sigiriya,2023,local,74212,7421200,100.0,derived,12
Sigiriya,2024,foreign,20810,196654500,9450.0,derived,1
Sigiriya,2024,foreign,20622,194877900,9450.0,derived,2
Sigiriya,2024,foreign,20418,192950100,9450.0,derived,3
Sigiriya,2024,foreign,15909,150340050,9450.0,derived,4
Sigiriya,2024,foreign,13273,125429850,9450.0,derived,5
Sigiriya,2024,foreign,14650,138442500,9450.0,derived,6
Sigiriya,2024,foreign,21482,203004900,9450.0,derived,7
Sigiriya,2024,foreign,20233,191201850,9450.0,derived,8
Sigiriya,2024,foreign,16190,152995500,9450.0,derived,9
Sigiriya,2024,foreign,17495,165327750,9450.0,derived,10
Sigiriya,2024,foreign,20660,195237000,9450.0,derived,11
Sigiriya,2024,foreign,26668,252012600,9450.0,derived,12
Sigiriya,2024,local,29144,2914400,100.0,derived,1
Sigiriya,2024,local,28880,2888000,100.0,derived,2
Sigiriya,2024,local,28595,2859500,100.0,derived,3
Sigiriya,2024,local,22281,2228100,100.0,derived,4
Sigiriya,2024,local,18589,1858900,100.0,derived,5
Sigiriya,2024,local,20516,2051600,100.0,derived,6
Sigiriya,2024,local,30085,3008500,100.0,derived,7
Sigiriya,2024,local,28335,2833500,100.0,derived,8
Sigiriya,2024,local,22674,2267400,100.0,derived,9
Sigiriya,2024,local,24501,2450100,100.0,derived,10
Sigiriya,2024,local,28934,2893400,100.0,derived,11
Sigiriya,2024,local,37348,3734800,100.0,derived,12
Sigiriya,2025,foreign,52420,495369000,9450.0,derived,1
Sigiriya,2025,foreign,51945,490880250,9450.0,derived,2
Sigiriya,2025,foreign,51432,486032400,9450.0,derived,3
Sigiriya,2025,foreign,40075,378708750,9450.0,derived,4
Sigiriya,2025,foreign,33435,315960750,9450.0,derived,5
Sigiriya,2025,foreign,36902,348723900,9450.0,derived,6
Sigiriya,2025,foreign,54112,511358400,9450.0,derived,7
Sigiriya,2025,foreign,50965,481619250,9450.0,derived,8
Sigiriya,2025,foreign,40783,385399350,9450.0,derived,9
Sigiriya,2025,foreign,44069,416452050,9450.0,derived,10
Sigiriya,2025,foreign,52042,491796900,9450.0,derived,11
Sigiriya,2025,foreign,67176,634813200,9450.0,derived,12
Sigiriya,2025,local,45957,4595700,100.0,derived,1
Sigiriya,2025,local,45541,4554100,100.0,derived,2
Sigiriya,2025,local,45091,4509100,100.0,derived,3
Sigiriya,2025,local,35134,3513400,100.0,derived,4
Sigiriya,2025,local,29313,2931300,100.0,derived,5
Sigiriya,2025,local,32352,3235200,100.0,derived,6
Sigiriya,2025,local,47440,4744000,100.0,derived,7
Sigiriya,2025,local,44681,4468100,100.0,derived,8
Sigiriya,2025,local,35754,3575400,100.0,derived,9
Sigiriya,2025,local,38636,3863600,100.0,derived,10
Sigiriya,2025,local,45625,4562500,100.0,derived,11
Sigiriya,2025,local,58894,5889400,100.0,derived,12
Trincomalee,2015,foreign,1016,4267200,4200.0,derived,1
Trincomalee,2015,foreign,1016,4267200,4200.0,derived,2
Trincomalee,2015,foreign,1525,6405000,4200.0,derived,3
Trincomalee,2015,foreign,2288,9609600,4200.0,derived,4
Trincomalee,2015,foreign,3050,12810000,4200.0,derived,5
Trincomalee,2015,foreign,3305,13881000,4200.0,derived,6
Trincomalee,2015,foreign,3305,13881000,4200.0,derived,7
Trincomalee,2015,foreign,3050,12810000,4200.0,derived,8
Trincomalee,2015,foreign,2542,10676400,4200.0,derived,9
Trincomalee,2015,foreign,1779,7471800,4200.0,derived,10
Trincomalee,2015,foreign,1271,5338200,4200.0,derived,11
Trincomalee,2015,foreign,1271,5338200,4200.0,derived,12
Trincomalee,2015,local,1451,116080,80.0,derived,1
Trincomalee,2015,local,1451,116080,80.0,derived,2
Trincomalee,2015,local,2177,174160,80.0,derived,3
Trincomalee,2015,local,3266,261280,80.0,derived,4
Trincomalee,2015,local,4355,348400,80.0,derived,5
Trincomalee,2015,local,4717,377360,80.0,derived,6
Trincomalee,2015,local,4717,377360,80.0,derived,7
Trincomalee,2015,local,4355,348400,80.0,derived,8
Trincomalee,2015,local,3629,290320,80.0,derived,9
Trincomalee,2015,local,2540,203200,80.0,derived,10
Trincomalee,2015,local,1814,145120,80.0,derived,11
Trincomalee,2015,local,1814,145120,80.0,derived,12
Trincomalee,2016,foreign,1182,4964400,4200.0,derived,1
Trincomalee,2016,foreign,1182,4964400,4200.0,derived,2
Trincomalee,2016,foreign,1773,7446600,4200.0,derived,3
Trincomalee,2016,foreign,2660,11172000,4200.0,derived,4
Trincomalee,2016,foreign,3546,14893200,4200.0,derived,5
Trincomalee,2016,foreign,3842,16136400,4200.0,derived,6
Trincomalee,2016,foreign,3842,16136400,4200.0,derived,7
Trincomalee,2016,foreign,3546,14893200,4200.0,derived,8
Trincomalee,2016,foreign,2955,12411000,4200.0,derived,9
Trincomalee,2016,foreign,2068,8685600,4200.0,derived,10
Trincomalee,2016,foreign,1477,6203400,4200.0,derived,11
Trincomalee,2016,foreign,1477,6203400,4200.0,derived,12
Trincomalee,2016,local,1675,134000,80.0,derived,1
Trincomalee,2016,local,1675,134000,80.0,derived,2
Trincomalee,2016,local,2513,201040,80.0,derived,3
Trincomalee,2016,local,3769,301520,80.0,derived,4
Trincomalee,2016,local,5026,402080,80.0,derived,5
Trincomalee,2016,local,5444,435520,80.0,derived,6
Trincomalee,2016,local,5444,435520,80.0,derived,7
Trincomalee,2016,local,5026,402080,80.0,derived,8
Trincomalee,2016,local,4188,335040,80.0,derived,9
Trincomalee,2016,local,2931,234480,80.0,derived,10
Trincomalee,2016,local,2094,167520,80.0,derived,11
Trincomalee,2016,local,2094,167520,80.0,derived,12
Trincomalee,2017,foreign,1005,4221000,4200.0,derived,1
Trincomalee,2017,foreign,1005,4221000,4200.0,derived,2
Trincomalee,2017,foreign,1508,6333600,4200.0,derived,3
Trincomalee,2017,foreign,2262,9500400,4200.0,derived,4
Trincomalee,2017,foreign,3017,12671400,4200.0,derived,5
Trincomalee,2017,foreign,3268,13725600,4200.0,derived,6
Trincomalee,2017,foreign,3268,13725600,4200.0,derived,7
Trincomalee,2017,foreign,3017,12671400,4200.0,derived,8
Trincomalee,2017,foreign,2514,10558800,4200.0,derived,9
Trincomalee,2017,foreign,1760,7392000,4200.0,derived,10
Trincomalee,2017,foreign,1257,5279400,4200.0,derived,11
Trincomalee,2017,foreign,1257,5279400,4200.0,derived,12
Trincomalee,2017,local,3195,255600,80.0,derived,1
Trincomalee,2017,local,3195,255600,80.0,derived,2
Trincomalee,2017,local,4792,383360,80.0,derived,3
Trincomalee,2017,local,7189,575120,80.0,derived,4
Trincomalee,2017,local,9585,766800,80.0,derived,5
Trincomalee,2017,local,10384,830720,80.0,derived,6
Trincomalee,2017,local,10384,830720,80.0,derived,7
Trincomalee,2017,local,9585,766800,80.0,derived,8
Trincomalee,2017,local,7987,638960,80.0,derived,9
Trincomalee,2017,local,5591,447280,80.0,derived,10
Trincomalee,2017,local,3993,319440,80.0,derived,11
Trincomalee,2017,local,3993,319440,80.0,derived,12
Trincomalee,2018,foreign,1325,5565000,4200.0,derived,1
Trincomalee,2018,foreign,1325,5565000,4200.0,derived,2
Trincomalee,2018,foreign,1987,8345400,4200.0,derived,3
Trincomalee,2018,foreign,2981,12520200,4200.0,derived,4
Trincomalee,2018,foreign,3975,16695000,4200.0,derived,5
Trincomalee,2018,foreign,4306,18085200,4200.0,derived,6
Trincomalee,2018,foreign,4306,18085200,4200.0,derived,7
Trincomalee,2018,foreign,3975,16695000,4200.0,derived,8
Trincomalee,2018,foreign,3312,13910400,4200.0,derived,9
Trincomalee,2018,foreign,2318,9735600,4200.0,derived,10
Trincomalee,2018,foreign,1656,6955200,4200.0,derived,11
Trincomalee,2018,foreign,1656,6955200,4200.0,derived,12
Trincomalee,2018,local,3477,278160,80.0,derived,1
Trincomalee,2018,local,3477,278160,80.0,derived,2
Trincomalee,2018,local,5216,417280,80.0,derived,3
Trincomalee,2018,local,7824,625920,80.0,derived,4
Trincomalee,2018,local,10432,834560,80.0,derived,5
Trincomalee,2018,local,11302,904160,80.0,derived,6
Trincomalee,2018,local,11302,904160,80.0,derived,7
Trincomalee,2018,local,10432,834560,80.0,derived,8
Trincomalee,2018,local,8693,695440,80.0,derived,9
Trincomalee,2018,local,6085,486800,80.0,derived,10
Trincomalee,2018,local,4346,347680,80.0,derived,11
Trincomalee,2018,local,4346,347680,80.0,derived,12
Trincomalee,2019,foreign,1103,4632600,4200.0,derived,1
Trincomalee,2019,foreign,1103,4632600,4200.0,derived,2
Trincomalee,2019,foreign,1655,6951000,4200.0,derived,3
Trincomalee,2019,foreign,2483,10428600,4200.0,derived,4
Trincomalee,2019,foreign,3311,13906200,4200.0,derived,5
Trincomalee,2019,foreign,3586,15061200,4200.0,derived,6
Trincomalee,2019,foreign,3586,15061200,4200.0,derived,7
Trincomalee,2019,foreign,3311,13906200,4200.0,derived,8
Trincomalee,2019,foreign,2759,11587800,4200.0,derived,9
Trincomalee,2019,foreign,1931,8110200,4200.0,derived,10
Trincomalee,2019,foreign,1379,5791800,4200.0,derived,11
Trincomalee,2019,foreign,1379,5791800,4200.0,derived,12
Trincomalee,2019,local,1557,124560,80.0,derived,1
Trincomalee,2019,local,1557,124560,80.0,derived,2
Trincomalee,2019,local,2336,186880,80.0,derived,3
Trincomalee,2019,local,3504,280320,80.0,derived,4
Trincomalee,2019,local,4673,373840,80.0,derived,5
Trincomalee,2019,local,5062,404960,80.0,derived,6
Trincomalee,2019,local,5062,404960,80.0,derived,7
Trincomalee,2019,local,4673,373840,80.0,derived,8
Trincomalee,2019,local,3894,311520,80.0,derived,9
Trincomalee,2019,local,2726,218080,80.0,derived,10
Trincomalee,2019,local,1947,155760,80.0,derived,11
Trincomalee,2019,local,1947,155760,80.0,derived,12
Trincomalee,2020,foreign,47,197400,4200.0,derived,1
Trincomalee,2020,foreign,47,197400,4200.0,derived,2
Trincomalee,2020,foreign,70,294000,4200.0,derived,3
Trincomalee,2020,foreign,105,441000,4200.0,derived,4
Trincomalee,2020,foreign,141,592200,4200.0,derived,5
Trincomalee,2020,foreign,153,642600,4200.0,derived,6
Trincomalee,2020,foreign,153,642600,4200.0,derived,7
Trincomalee,2020,foreign,141,592200,4200.0,derived,8
Trincomalee,2020,foreign,117,491400,4200.0,derived,9
Trincomalee,2020,foreign,82,344400,4200.0,derived,10
Trincomalee,2020,foreign,58,243600,4200.0,derived,11
Trincomalee,2020,foreign,58,243600,4200.0,derived,12
Trincomalee,2020,local,1119,89520,80.0,derived,1
Trincomalee,2020,local,1119,89520,80.0,derived,2
Trincomalee,2020,local,1679,134320,80.0,derived,3
Trincomalee,2020,local,2518,201440,80.0,derived,4
Trincomalee,2020,local,3358,268640,80.0,derived,5
Trincomalee,2020,local,3638,291040,80.0,derived,6
Trincomalee,2020,local,3638,291040,80.0,derived,7
Trincomalee,2020,local,3358,268640,80.0,derived,8
Trincomalee,2020,local,2798,223840,80.0,derived,9
Trincomalee,2020,local,1959,156720,80.0,derived,10
Trincomalee,2020,local,1399,111920,80.0,derived,11
Trincomalee,2020,local,1399,111920,80.0,derived,12
Trincomalee,2021,foreign,110,462000,4200.0,derived,1
Trincomalee,2021,foreign,110,462000,4200.0,derived,2
Trincomalee,2021,foreign,165,693000,4200.0,derived,3
Trincomalee,2021,foreign,248,1041600,4200.0,derived,4
Trincomalee,2021,foreign,331,1390200,4200.0,derived,5
Trincomalee,2021,foreign,359,1507800,4200.0,derived,6
Trincomalee,2021,foreign,359,1507800,4200.0,derived,7
Trincomalee,2021,foreign,331,1390200,4200.0,derived,8
Trincomalee,2021,foreign,276,1159200,4200.0,derived,9
Trincomalee,2021,foreign,193,810600,4200.0,derived,10
Trincomalee,2021,foreign,138,579600,4200.0,derived,11
Trincomalee,2021,foreign,138,579600,4200.0,derived,12
Trincomalee,2021,local,157,12560,80.0,derived,1
Trincomalee,2021,local,157,12560,80.0,derived,2
